"Ano","Trimestre","periodo","ocupacao_codigo","ocupacao_nome","ocupacao_nivel_superior","peso_total_ocupados_ocupacao","registros_total_ocupados_ocupacao","peso_universo_superior_completo_classificado_ocupacao","registros_universo_superior_completo_classificado_ocupacao","peso_sobreeducados","registros_sobreeducados","percentual_sobreeducados_no_total_ocupados_ocupacao","percentual_sobreeducados_entre_superior_completo_classificado_ocupacao","peso_sobreeducados_total_periodo","participacao_da_ocupacao_no_total_sobreeducados_periodo"
2022,4,"2022-T4","7311","Mecânicos e reparadores de instrumentos de precisão",0,23552.68090908,40,4710.60177936,3,4710.60177936,3,20.0003,100,8600412.76238568,0.0548
2022,4,"2022-T4","9321","empacotadores manuais",0,209280.11659211,396,4584.12061594,10,4584.12061594,10,2.1904,100,8600412.76238568,0.0533
2022,4,"2022-T4","5161","Astrólogos, adivinhos e afins",0,7913.68202105,17,4581.98265439,9,4581.98265439,9,57.8995,100,8600412.76238568,0.0533
2022,4,"2022-T4","5242","Demonstradores de lojas",0,86156.06204267,155,4417.85606132,10,4417.85606132,10,5.1277,100,8600412.76238568,0.0514
2022,4,"2022-T4","7119","Outros trabalhadores qualificados e operários da construção não classificados anteriormente",0,198254.02480947,498,4409.72124952,7,4409.72124952,7,2.2243,100,8600412.76238568,0.0513
2022,4,"2022-T4","3134","Operadores de instalações de refino de petróleo e gás natural",0,4913.85165086,6,4344.07696708,5,4344.07696708,5,88.4047,100,8600412.76238568,0.0505
2022,4,"2022-T4","3331","Despachantes aduaneiros",0,10129.95526421,20,4325.38567818,7,4325.38567818,7,42.699,100,8600412.76238568,0.0503
2022,4,"2022-T4","8131","Operadores de instalações e máquinas de produtos químicos",0,56286.42489099,75,4269.32131482,6,4269.32131482,6,7.585,100,8600412.76238568,0.0496
2022,4,"2022-T4","7115","Carpinteiros",0,167267.77850442,446,4023.93083166,13,4023.93083166,13,2.4057,100,8600412.76238568,0.0468
2022,4,"2022-T4","8182","Operadores de máquinas de vapor e caldeiras",0,38535.09836934,86,3896.9187872,5,3896.9187872,5,10.1126,100,8600412.76238568,0.0453
2022,4,"2022-T4","8141","Operadores de máquinas para fabricar produtos de borracha",0,165864.56425446,309,3861.32357544,8,3861.32357544,8,2.328,100,8600412.76238568,0.0449
2022,4,"2022-T4","9411","Preparadores de comidas rápidas",0,124478.09073862,251,3828.12252616,10,3828.12252616,10,3.0753,100,8600412.76238568,0.0445
2022,4,"2022-T4","6210","Trabalhadores florestais qualificados e afins",0,95066.43978641,248,3665.64555575,4,3665.64555575,4,3.8559,100,8600412.76238568,0.0426
2022,4,"2022-T4","4313","Trabalhadores encarregados de folha de pagamento",0,13866.0430012,23,3571.42636983,8,3571.42636983,8,25.7566,100,8600412.76238568,0.0415
2022,4,"2022-T4","9212","Trabalhadores elementares da pecuária",0,590972.5573238,2331,3536.78050468,19,3536.78050468,19,0.5985,100,8600412.76238568,0.0411
2022,4,"2022-T4","8311","Maquinistas de locomotivas",0,13021.73439593,25,3519.3895708,8,3519.3895708,8,27.027,100,8600412.76238568,0.0409
2022,4,"2022-T4","5113","Guias de turismo",0,20164.31217525,48,3425.21290247,11,3425.21290247,11,16.9865,100,8600412.76238568,0.0398
2022,4,"2022-T4","8142","Operadores de máquinas para fabricar produtos de material plástico",0,152568.87281006,201,3366.50229206,3,3366.50229206,3,2.2065,100,8600412.76238568,0.0391
2022,4,"2022-T4","7214","Montadores de estruturas metálicas",0,126068.86427451,236,3361.04452907,4,3361.04452907,4,2.666,100,8600412.76238568,0.0391
2022,4,"2022-T4","7314","Ceramistas e afins (preparação e fabricação)",0,94712.27917035,204,3306.23095689,10,3306.23095689,10,3.4908,100,8600412.76238568,0.0384
2022,4,"2022-T4","8343","Operadores de guindastes, gruas, aparatos de elevação e afins",0,84110.15773445,128,3306.0032943,4,3306.0032943,4,3.9306,100,8600412.76238568,0.0384
2022,4,"2022-T4","9121","Lavadeiros de roupas e passadeiros manuais",0,59763.42782268,122,3228.30525381,6,3228.30525381,6,5.4018,100,8600412.76238568,0.0375
2022,4,"2022-T4","3514","Técnicos da web",0,22585.99258325,40,3203.7103517,6,3203.7103517,6,14.1845,100,8600412.76238568,0.0373
2022,4,"2022-T4","3333","Agentes de emprego e agenciadores de mão de obra",0,7680.79950577,14,3060.52989347,6,3060.52989347,6,39.8465,100,8600412.76238568,0.0356
2022,4,"2022-T4","7127","Mecânicos-instaladores de sistemas de refrigeração e climatização",0,71436.82253723,125,3000.52691711,2,3000.52691711,2,4.2003,100,8600412.76238568,0.0349
2022,4,"2022-T4","8181","Operadores de instalações de vidraria e cerâmica",0,57327.60706088,99,2973.06726875,1,2973.06726875,1,5.1861,100,8600412.76238568,0.0346
2022,4,"2022-T4","3258","Ajudantes de ambulâncias",0,14890.94911299,40,2943.00710684,7,2943.00710684,7,19.7637,100,8600412.76238568,0.0342
2022,4,"2022-T4","6122","Avicultores e trabalhadores qualificados da avicultura",0,117311.95681756,468,2935.58285717,13,2935.58285717,13,2.5024,100,8600412.76238568,0.0341
2022,4,"2022-T4","7532","Trabalhadores qualificados da preparação da confecção de roupas",0,35791.4506392,60,2923.41556882,4,2923.41556882,4,8.1679,100,8600412.76238568,0.034
