"Ano","Trimestre","periodo","regiao","nivel_instrucao","peso","total_ponderado","percentual"
2013,4,"2013-T4","Sudeste","Medio completo ou equivalente",19594194.0761141,78955648.3636055,24.8167
2013,4,"2013-T4","Sudeste","Superior completo",9037225.42941346,78955648.3636055,11.446
2013,4,"2013-T4","Sudeste","Fundamental completo ou equivalente",8106688.08587103,78955648.3636055,10.2674
2013,4,"2013-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",5331011.23041966,78955648.3636055,6.7519
2013,4,"2013-T4","Sudeste","Medio incompleto ou equivalente",5075856.37145015,78955648.3636055,6.4287
2013,4,"2013-T4","Sudeste","Superior incompleto ou equivalente",3165107.48409738,78955648.3636055,4.0087
2013,4,"2013-T4","Sul","Fundamental incompleto ou equivalente",10654645.2116236,26722747.6442208,39.8711
2013,4,"2013-T4","Sul","Medio completo ou equivalente",5646234.21760627,26722747.6442208,21.1289
2013,4,"2013-T4","Sul","Fundamental completo ou equivalente",3086448.95080667,26722747.6442208,11.5499
2013,4,"2013-T4","Sul","Superior completo",2704386.29470735,26722747.6442208,10.1202
2013,4,"2013-T4","Sul","Medio incompleto ou equivalente",1687620.97145761,26722747.6442208,6.3153
2013,4,"2013-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1686467.51895219,26722747.6442208,6.311
2013,4,"2013-T4","Sul","Superior incompleto ou equivalente",1256944.47906718,26722747.6442208,4.7036
2014,1,"2014-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5279870.30366032,13860261.8448118,38.0936
2014,1,"2014-T1","Centro-Oeste","Medio completo ou equivalente",2923777.33771151,13860261.8448118,21.0947
2014,1,"2014-T1","Centro-Oeste","Fundamental completo ou equivalente",1467193.22320362,13860261.8448118,10.5856
2014,1,"2014-T1","Centro-Oeste","Superior completo",1431551.94247661,13860261.8448118,10.3285
2014,1,"2014-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1088899.40777879,13860261.8448118,7.8563
2014,1,"2014-T1","Centro-Oeste","Medio incompleto ou equivalente",976992.0138037,13860261.8448118,7.0489
2014,1,"2014-T1","Centro-Oeste","Superior incompleto ou equivalente",691977.61617723,13860261.8448118,4.9925
2014,1,"2014-T1","Nordeste","Fundamental incompleto ou equivalente",22150049.5562975,50353347.8360259,43.9892
2014,1,"2014-T1","Nordeste","Medio completo ou equivalente",9929021.57487373,50353347.8360259,19.7187
2014,1,"2014-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",6472822.305068,50353347.8360259,12.8548
2014,1,"2014-T1","Nordeste","Fundamental completo ou equivalente",4355473.35952246,50353347.8360259,8.6498
2014,1,"2014-T1","Nordeste","Medio incompleto ou equivalente",3197039.93272775,50353347.8360259,6.3492
2014,1,"2014-T1","Nordeste","Superior completo",2767122.98619732,50353347.8360259,5.4954
2014,1,"2014-T1","Nordeste","Superior incompleto ou equivalente",1481818.12133913,50353347.8360259,2.9428
2014,1,"2014-T1","Norte","Fundamental incompleto ou equivalente",6645733.85782558,15122259.0980539,43.9467
2014,1,"2014-T1","Norte","Medio completo ou equivalente",3043127.02840729,15122259.0980539,20.1235
2014,1,"2014-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1595288.14199058,15122259.0980539,10.5493
2014,1,"2014-T1","Norte","Fundamental completo ou equivalente",1392750.5170622,15122259.0980539,9.2099
2014,1,"2014-T1","Norte","Medio incompleto ou equivalente",1109510.46197299,15122259.0980539,7.3369
2014,1,"2014-T1","Norte","Superior completo",837182.3745006,15122259.0980539,5.5361
2014,1,"2014-T1","Norte","Superior incompleto ou equivalente",498666.71629464,15122259.0980539,3.2976
2014,1,"2014-T1","Sudeste","Fundamental incompleto ou equivalente",27991487.2851315,79182577.862136,35.3506
2014,1,"2014-T1","Sudeste","Medio completo ou equivalente",20064746.4124858,79182577.862136,25.3398
2014,1,"2014-T1","Sudeste","Superior completo",9275525.76008815,79182577.862136,11.7141
2014,1,"2014-T1","Sudeste","Fundamental completo ou equivalente",8301348.30467018,79182577.862136,10.4838
2014,1,"2014-T1","Sudeste","Medio incompleto ou equivalente",5400702.36365081,79182577.862136,6.8206
2014,1,"2014-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",4872211.68964221,79182577.862136,6.1531
2014,1,"2014-T1","Sudeste","Superior incompleto ou equivalente",3276556.04646738,79182577.862136,4.138
2014,1,"2014-T1","Sul","Fundamental incompleto ou equivalente",10462805.5251826,26749521.3591964,39.114
2014,1,"2014-T1","Sul","Medio completo ou equivalente",5865994.55264767,26749521.3591964,21.9293
2014,1,"2014-T1","Sul","Fundamental completo ou equivalente",3141528.98435483,26749521.3591964,11.7442
2014,1,"2014-T1","Sul","Superior completo",2784177.05189712,26749521.3591964,10.4083
2014,1,"2014-T1","Sul","Medio incompleto ou equivalente",1723924.05624943,26749521.3591964,6.4447
2014,1,"2014-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1490259.21571608,26749521.3591964,5.5712
2014,1,"2014-T1","Sul","Superior incompleto ou equivalente",1280831.97314864,26749521.3591964,4.7882
2014,2,"2014-T2","Centro-Oeste","Fundamental incompleto ou equivalente",5233622.88242195,13860979.9693313,37.758
2014,2,"2014-T2","Centro-Oeste","Medio completo ou equivalente",2958256.82788011,13860979.9693313,21.3423
2014,2,"2014-T2","Centro-Oeste","Superior completo",1453339.99716278,13860979.9693313,10.4851
2014,2,"2014-T2","Centro-Oeste","Fundamental completo ou equivalente",1368352.66918107,13860979.9693313,9.872
2014,2,"2014-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1118544.73923345,13860979.9693313,8.0697
2014,2,"2014-T2","Centro-Oeste","Medio incompleto ou equivalente",1025742.47106305,13860979.9693313,7.4002
2014,2,"2014-T2","Centro-Oeste","Superior incompleto ou equivalente",703120.38238891,13860979.9693313,5.0727
2014,2,"2014-T2","Nordeste","Fundamental incompleto ou equivalente",22183714.8530125,50428197.7851256,43.9907
2014,2,"2014-T2","Nordeste","Medio completo ou equivalente",9913889.25236963,50428197.7851256,19.6594
2014,2,"2014-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",6533230.39086769,50428197.7851256,12.9555
2014,2,"2014-T2","Nordeste","Fundamental completo ou equivalente",4232972.36911101,50428197.7851256,8.3941
2014,2,"2014-T2","Nordeste","Medio incompleto ou equivalente",3264163.59466194,50428197.7851256,6.4729
2014,2,"2014-T2","Nordeste","Superior completo",2813117.88443228,50428197.7851256,5.5785
2014,2,"2014-T2","Nordeste","Superior incompleto ou equivalente",1487109.4406705,50428197.7851256,2.949
2014,2,"2014-T2","Norte","Fundamental incompleto ou equivalente",6729333.98502782,15164277.6132823,44.3762
2014,2,"2014-T2","Norte","Medio completo ou equivalente",3074801.31209468,15164277.6132823,20.2766
2014,2,"2014-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1575539.16495139,15164277.6132823,10.3898
2014,2,"2014-T2","Norte","Fundamental completo ou equivalente",1286066.32103799,15164277.6132823,8.4809
2014,2,"2014-T2","Norte","Medio incompleto ou equivalente",1158150.01389803,15164277.6132823,7.6374
2014,2,"2014-T2","Norte","Superior completo",849382.93719365,15164277.6132823,5.6012
2014,2,"2014-T2","Norte","Superior incompleto ou equivalente",491003.87907869,15164277.6132823,3.2379
2014,2,"2014-T2","Sudeste","Fundamental incompleto ou equivalente",27855031.0639102,79361849.82611,35.0988
2014,2,"2014-T2","Sudeste","Medio completo ou equivalente",20187785.572543,79361849.82611,25.4376
2014,2,"2014-T2","Sudeste","Superior completo",9398873.32318512,79361849.82611,11.8431
2014,2,"2014-T2","Sudeste","Fundamental completo ou equivalente",8575707.02429044,79361849.82611,10.8058
2014,2,"2014-T2","Sudeste","Medio incompleto ou equivalente",5144986.14028567,79361849.82611,6.4829
2014,2,"2014-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",4908147.75565803,79361849.82611,6.1845
2014,2,"2014-T2","Sudeste","Superior incompleto ou equivalente",3291318.94623765,79361849.82611,4.1472
2014,2,"2014-T2","Sul","Fundamental incompleto ou equivalente",10444681.2846119,26821726.8062551,38.9411
2014,2,"2014-T2","Sul","Medio completo ou equivalente",5924227.66016028,26821726.8062551,22.0874
2014,2,"2014-T2","Sul","Fundamental completo ou equivalente",3080741.24516744,26821726.8062551,11.486
2014,2,"2014-T2","Sul","Superior completo",2792354.19129281,26821726.8062551,10.4108
2014,2,"2014-T2","Sul","Medio incompleto ou equivalente",1717427.57102272,26821726.8062551,6.4031
2014,2,"2014-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1591408.93674529,26821726.8062551,5.9333
2014,2,"2014-T2","Sul","Superior incompleto ou equivalente",1270885.91725458,26821726.8062551,4.7383
2014,3,"2014-T3","Centro-Oeste","Fundamental incompleto ou equivalente",5251153.61858969,13903987.6900436,37.7672
2014,3,"2014-T3","Centro-Oeste","Medio completo ou equivalente",2977442.54585664,13903987.6900436,21.4143
2014,3,"2014-T3","Centro-Oeste","Superior completo",1465697.22871421,13903987.6900436,10.5416
2014,3,"2014-T3","Centro-Oeste","Fundamental completo ou equivalente",1395427.49428213,13903987.6900436,10.0362
2014,3,"2014-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1131415.84512889,13903987.6900436,8.1373
2014,3,"2014-T3","Centro-Oeste","Medio incompleto ou equivalente",1005388.2098585,13903987.6900436,7.2309
2014,3,"2014-T3","Centro-Oeste","Superior incompleto ou equivalente",677462.74761352,13903987.6900436,4.8724
2014,3,"2014-T3","Nordeste","Fundamental incompleto ou equivalente",22206356.6683636,50513026.4326769,43.9616
2014,3,"2014-T3","Nordeste","Medio completo ou equivalente",9774874.2104616,50513026.4326769,19.3512
2014,3,"2014-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",6701343.35844838,50513026.4326769,13.2666
2014,3,"2014-T3","Nordeste","Fundamental completo ou equivalente",4181037.30419552,50513026.4326769,8.2771
2014,3,"2014-T3","Nordeste","Medio incompleto ou equivalente",3281643.2300036,50513026.4326769,6.4966
2014,3,"2014-T3","Nordeste","Superior completo",2879358.15057217,50513026.4326769,5.7002
2014,3,"2014-T3","Nordeste","Superior incompleto ou equivalente",1488413.51063202,50513026.4326769,2.9466
2014,3,"2014-T3","Norte","Fundamental incompleto ou equivalente",6681640.19564454,15229842.0515575,43.872
2014,3,"2014-T3","Norte","Medio completo ou equivalente",3100693.84637809,15229842.0515575,20.3593
2014,3,"2014-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1630099.43336103,15229842.0515575,10.7033
2014,3,"2014-T3","Norte","Fundamental completo ou equivalente",1313473.18643683,15229842.0515575,8.6243
2014,3,"2014-T3","Norte","Medio incompleto ou equivalente",1145744.47270452,15229842.0515575,7.523
2014,3,"2014-T3","Norte","Superior completo",858349.64621193,15229842.0515575,5.636
2014,3,"2014-T3","Norte","Superior incompleto ou equivalente",499841.27082055,15229842.0515575,3.282
2014,3,"2014-T3","Sudeste","Fundamental incompleto ou equivalente",28077572.4603486,79465380.5290705,35.3331
2014,3,"2014-T3","Sudeste","Medio completo ou equivalente",20032228.5599005,79465380.5290705,25.2087
2014,3,"2014-T3","Sudeste","Superior completo",9462994.28406311,79465380.5290705,11.9083
2014,3,"2014-T3","Sudeste","Fundamental completo ou equivalente",8174724.95375678,79465380.5290705,10.2872
2014,3,"2014-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",5149572.7770009,79465380.5290705,6.4803
2014,3,"2014-T3","Sudeste","Medio incompleto ou equivalente",5126541.42983839,79465380.5290705,6.4513
2014,3,"2014-T3","Sudeste","Superior incompleto ou equivalente",3441746.06416213,79465380.5290705,4.3311
2014,3,"2014-T3","Sul","Fundamental incompleto ou equivalente",10296762.8503621,26888811.2967394,38.2939
2014,3,"2014-T3","Sul","Medio completo ou equivalente",5834237.43511444,26888811.2967394,21.6976
2014,3,"2014-T3","Sul","Fundamental completo ou equivalente",3188323.23939222,26888811.2967394,11.8574
2014,3,"2014-T3","Sul","Superior completo",2801253.41987789,26888811.2967394,10.4179
2014,3,"2014-T3","Sul","Medio incompleto ou equivalente",1776126.04037643,26888811.2967394,6.6054
2014,3,"2014-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1692600.7439162,26888811.2967394,6.2948
2014,3,"2014-T3","Sul","Superior incompleto ou equivalente",1299507.56770012,26888811.2967394,4.8329
2014,4,"2014-T4","Centro-Oeste","Fundamental incompleto ou equivalente",5242543.88645332,13956293.6907084,37.564
2014,4,"2014-T4","Centro-Oeste","Medio completo ou equivalente",2954862.89980449,13956293.6907084,21.1723
2014,4,"2014-T4","Centro-Oeste","Superior completo",1513706.46390878,13956293.6907084,10.846
2014,4,"2014-T4","Centro-Oeste","Fundamental completo ou equivalente",1397599.38605777,13956293.6907084,10.0141
2014,4,"2014-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1176757.92131194,13956293.6907084,8.4317
2014,4,"2014-T4","Centro-Oeste","Medio incompleto ou equivalente",1004037.49952698,13956293.6907084,7.1942
2014,4,"2014-T4","Centro-Oeste","Superior incompleto ou equivalente",666785.63364516,13956293.6907084,4.7777
2014,4,"2014-T4","Nordeste","Fundamental incompleto ou equivalente",22292447.0048485,50575079.4838224,44.0779
2014,4,"2014-T4","Nordeste","Medio completo ou equivalente",9761690.13178144,50575079.4838224,19.3014
2014,4,"2014-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",6606647.11674114,50575079.4838224,13.063
2014,4,"2014-T4","Nordeste","Fundamental completo ou equivalente",4247924.74495729,50575079.4838224,8.3992
2014,4,"2014-T4","Nordeste","Medio incompleto ou equivalente",3142891.55909114,50575079.4838224,6.2143
2014,4,"2014-T4","Nordeste","Superior completo",2985523.57534043,50575079.4838224,5.9032
2014,4,"2014-T4","Nordeste","Superior incompleto ou equivalente",1537955.35106242,50575079.4838224,3.0409
2014,4,"2014-T4","Norte","Fundamental incompleto ou equivalente",6732482.50322515,15246577.7683226,44.1573
2014,4,"2014-T4","Norte","Medio completo ou equivalente",3074148.5514557,15246577.7683226,20.1629
2014,4,"2014-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1621994.29588564,15246577.7683226,10.6384
2014,4,"2014-T4","Norte","Fundamental completo ou equivalente",1319150.38402402,15246577.7683226,8.6521
2014,4,"2014-T4","Norte","Medio incompleto ou equivalente",1134512.98922594,15246577.7683226,7.4411
2014,4,"2014-T4","Norte","Superior completo",859048.42006902,15246577.7683226,5.6344
2014,4,"2014-T4","Norte","Superior incompleto ou equivalente",505240.62443713,15246577.7683226,3.3138
2014,4,"2014-T4","Sudeste","Fundamental incompleto ou equivalente",27780996.4093875,79633419.1735287,34.8861
2014,4,"2014-T4","Sudeste","Medio completo ou equivalente",20274716.0450522,79633419.1735287,25.4601
2014,4,"2014-T4","Sudeste","Superior completo",9723798.54075931,79633419.1735287,12.2107
2014,4,"2014-T4","Sudeste","Fundamental completo ou equivalente",8108785.71751953,79633419.1735287,10.1826
2014,4,"2014-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",5231714.14564989,79633419.1735287,6.5697
2014,4,"2014-T4","Sudeste","Medio incompleto ou equivalente",5055246.97026489,79633419.1735287,6.3481
2014,4,"2014-T4","Sudeste","Superior incompleto ou equivalente",3458161.34489537,79633419.1735287,4.3426
2014,4,"2014-T4","Sul","Fundamental incompleto ou equivalente",10522525.3953515,26935596.8837417,39.0655
2014,4,"2014-T4","Sul","Medio completo ou equivalente",5795241.89732256,26935596.8837417,21.5152
2014,4,"2014-T4","Sul","Fundamental completo ou equivalente",3124287.25104754,26935596.8837417,11.5991
2014,4,"2014-T4","Sul","Superior completo",2799947.6877069,26935596.8837417,10.395
2014,4,"2014-T4","Sul","Medio incompleto ou equivalente",1730075.84763372,26935596.8837417,6.423
2014,4,"2014-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1673514.33911653,26935596.8837417,6.213
2014,4,"2014-T4","Sul","Superior incompleto ou equivalente",1290004.46556298,26935596.8837417,4.7892
2015,1,"2015-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5203496.86929369,13995528.8457903,37.1797
2015,1,"2015-T1","Centro-Oeste","Medio completo ou equivalente",3033084.75231928,13995528.8457903,21.6718
2015,1,"2015-T1","Centro-Oeste","Superior completo",1557251.19133714,13995528.8457903,11.1268
2015,1,"2015-T1","Centro-Oeste","Fundamental completo ou equivalente",1436067.23816316,13995528.8457903,10.2609
2015,1,"2015-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1026700.1807699,13995528.8457903,7.3359
2015,1,"2015-T1","Centro-Oeste","Medio incompleto ou equivalente",1021938.76921326,13995528.8457903,7.3019
2015,1,"2015-T1","Centro-Oeste","Superior incompleto ou equivalente",716989.84469386,13995528.8457903,5.123
2015,1,"2015-T1","Nordeste","Fundamental incompleto ou equivalente",22128606.9958102,50655763.0886774,43.6843
2015,1,"2015-T1","Nordeste","Medio completo ou equivalente",10135631.4977222,50655763.0886774,20.0088
2015,1,"2015-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",6176906.85086997,50655763.0886774,12.1939
2015,1,"2015-T1","Nordeste","Fundamental completo ou equivalente",4313231.18513221,50655763.0886774,8.5148
2015,1,"2015-T1","Nordeste","Medio incompleto ou equivalente",3264070.58974105,50655763.0886774,6.4436
2015,1,"2015-T1","Nordeste","Superior completo",3060411.22449661,50655763.0886774,6.0416
2015,1,"2015-T1","Nordeste","Superior incompleto ou equivalente",1576904.74490517,50655763.0886774,3.113
2015,1,"2015-T1","Norte","Fundamental incompleto ou equivalente",6718318.17681959,15296126.4644676,43.9217
2015,1,"2015-T1","Norte","Medio completo ou equivalente",3173438.18409725,15296126.4644676,20.7467
2015,1,"2015-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1470627.23818687,15296126.4644676,9.6144
